output_file,status,transparent,character_id,character_cn,character_source,naming_role,talent_slot,talent_type,talent_type_cn,talent_name_en,talent_name_cn,parent_talent_name_en,parent_talent_name_cn,description_cn,description_en,source_filename,talent_page,source_page,source_url,sha1
1074_T06.png,downloaded,unknown,1074,绮良良,Kirara,extra,,,,Meow-teor Kick 2,,,,,,Talent Meow-teor Kick 2.png,https://genshin-impact.fandom.com/wiki/Meow-teor_Kick_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Meow-teor_Kick_2.png,https://static.wikia.nocookie.net/gensin-impact/images/2/29/Talent_Meow-teor_Kick_2.png/revision/latest?cb=20230524022025,a14f539b0ac40057c0f348d46d4177382f312a20
1075_T01.png,skipped_existing,unknown,1075,林尼,Lyney,skill,combat2,Elemental Skill,元素战技,Bewildering Lights,眩惑光戏法,,,"林尼挥动礼帽，引爆惊喜的礼花。
施放时，将清除已有的「隐具余数」，对前方的敌人造成火元素范围伤害。根据清除的层数，提升造成的伤害，并基于林尼的生命值上限为林尼恢复生命值。

场上存在林尼自己创造的怪笑猫猫帽时，礼花将使其猛烈爆炸，造成等同于礼花术弹伤害的火元素范围伤害。
通过这种方式引爆怪笑猫猫帽造成的伤害视为重击伤害。","Lyney does a flourish with his hat, unleashing a firework surprise!
When used, he will clear all current Prop Surplus stacks and deal AoE Pyro DMG to opponents in front of him. DMG will be increased according to the stacks cleared, and this will also regenerate Lyney's HP based on his Max HP.

When a Grin-Malkin Hat created by Lyney is on the field, the fireworks will cause it to explode, dealing AoE Pyro DMG equal to that of a Pyrotechnic Strike.
The DMG dealt through the Grin-Malkin Hat in this way is considered Charged Attack DMG.",Talent Bewildering Lights.png,https://genshin-impact.fandom.com/wiki/Bewildering_Lights,https://genshin-impact.fandom.com/wiki/File%3ATalent_Bewildering_Lights.png,https://static.wikia.nocookie.net/gensin-impact/images/0/05/Talent_Bewildering_Lights.png/revision/latest?cb=20230816021937,15685126e9cc0d1ff958d0076f8c6db9a0bcd2ba
1075_T02.png,downloaded,unknown,1075,林尼,Lyney,burst,combat3,Elemental Burst,元素爆发,Wondrous Trick: Miracle Parade,大魔术·灵迹巡游,,,"林尼施展魔术，化形为能够快速移动的「怪笑帽帽猫」。（并不是「怪笑猫猫帽」。这是两个不同的演出道具！）
怪笑帽帽猫接近敌人时，会对身边的敌人降下焰火，对每个敌人造成至多一次火元素伤害。持续时间结束时林尼将解除怪笑帽帽猫，引爆华丽的礼花，造成火元素范围伤害，召唤一顶怪笑猫猫帽，并获得一层「隐具余数」。

可以主动解除怪笑帽帽猫。","Unleashing his magic, Lyney turns himself into a Grin-Malkin Cat that can move around quickly. (Not to be mistaken for the Grin-Malkin Hat. They're two different props!)
When the Grin-Malkin Cat gets close to opponents, it will send flames falling down on them, dealing at most 1 instance of Pyro DMG to each opponent. When the duration ends, he will dismiss the Grin-Malkin Cat and ignite fireworks that deal AoE Pyro DMG, summon 1 Grin-Malkin Hat, and grant himself 1 Prop Surplus stack.

Grin-Malkin Cat can be actively canceled.",Talent Wondrous Trick Miracle Parade.png,https://genshin-impact.fandom.com/wiki/Wondrous_Trick_Miracle_Parade,https://genshin-impact.fandom.com/wiki/File%3ATalent_Wondrous_Trick_Miracle_Parade.png,https://static.wikia.nocookie.net/gensin-impact/images/d/df/Talent_Wondrous_Trick_Miracle_Parade.png/revision/latest?cb=20230816021946,9e1dd00ec4e2f4293fee00541a4f87167d83116c
1075_T03.png,skipped_existing,unknown,1075,林尼,Lyney,passive,passive1,1st Ascension Passive,突破天赋1,Perilous Performance,惊险演出,,,如果林尼通过发射隐具魔术箭消耗了生命值，该隐具魔术箭召唤的怪笑猫猫帽命中敌人时会为林尼恢复3点元素能量，并且基于攻击力的80%提高造成的伤害。,"If Lyney consumes HP when firing off a Prop Arrow, the Grin-Malkin hat summoned by the arrow will, upon hitting an opponent, restore 3 Energy to Lyney and increase DMG dealt by 80% of his ATK.",Talent Perilous Performance.png,https://genshin-impact.fandom.com/wiki/Perilous_Performance,https://genshin-impact.fandom.com/wiki/File%3ATalent_Perilous_Performance.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e1/Talent_Perilous_Performance.png/revision/latest?cb=20230816021940,b63ca390782a3abceaa33af935ed38295d92ae1f
1075_T04.png,downloaded,unknown,1075,林尼,Lyney,passive,passive2,4th Ascension Passive,突破天赋2,Conclusive Ovation,完场喝彩,,,"林尼对处于火元素影响下的敌人造成的伤害，将以以下方式提升：
·基础提升60%；
·队伍中林尼以外每个元素类型为火元素的角色，提升20%。
通过上述方式，至多使林尼对处于火元素影响下的敌人造成的伤害提升100%。","The DMG Lyney deals to opponents affected by Pyro will receive the following buffs:
·Increases the DMG dealt by 60%.
·Each Pyro party member other than Lyney will cause the DMG dealt to increase by an additional 20%.
Lyney can deal up to 100% increased DMG to opponents affected by Pyro in this way.",Talent Conclusive Ovation.png,https://genshin-impact.fandom.com/wiki/Conclusive_Ovation,https://genshin-impact.fandom.com/wiki/File%3ATalent_Conclusive_Ovation.png,https://static.wikia.nocookie.net/gensin-impact/images/e/eb/Talent_Conclusive_Ovation.png/revision/latest?cb=20230816021939,2c708c95eeb7ec41e2075d76dafb01e8f0d32fac
1075_T05.png,downloaded,unknown,1075,林尼,Lyney,passive,passive3,Utility Passive,探索天赋,Trivial Observations,琐碎观察术,,,在小地图上显示周围的枫丹区域特产的位置。,Displays the location of nearby resources unique to Fontaine on the mini-map.,Talent Trivial Observations.png,https://genshin-impact.fandom.com/wiki/Trivial_Observations,https://genshin-impact.fandom.com/wiki/File%3ATalent_Trivial_Observations.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cd/Talent_Trivial_Observations.png/revision/latest?cb=20230816021942,2f19be907894e3134883d1e2bf704972bc7fa411
1075_T06.png,downloaded,unknown,1075,林尼,Lyney,extra,,,,Wondrous Trick Miracle Parade 2,,,,,,Talent Wondrous Trick Miracle Parade 2.png,https://genshin-impact.fandom.com/wiki/Wondrous_Trick_Miracle_Parade_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Wondrous_Trick_Miracle_Parade_2.png,https://static.wikia.nocookie.net/gensin-impact/images/9/96/Talent_Wondrous_Trick_Miracle_Parade_2.png/revision/latest?cb=20230816021944,eee080b64feca67b53735049736e4174ac9e27c0
1076_T01.png,downloaded,unknown,1076,琳妮特,Lynette,skill,combat2,Elemental Skill,元素战技,Enigmatic Feint,谜影障身法,,,"挥舞斗篷，击出谜影突刺，造成风元素伤害。
谜影突刺命中敌人时，将为琳妮特恢复生命值，回复量基于琳妮特的生命值上限，并在此后的4秒内，每秒将消耗一定的生命值。
依据点按、长按，以不同的方式击出谜影突刺。

点按
迅速击出谜影突刺。 

长按
琳妮特以「谜身影盗」的姿态疾走，并对附近的敌人施加「刺影征标」。期间可以控制疾走的方向，并能通过再次施放技能，提前结束疾走状态。
疾走结束时，琳妮特将击出谜影突刺。若附近存在具有刺影征标的敌人，琳妮特将在击出谜影突刺前高速闪掠接近该敌人。

同时至多有一名敌人具有琳妮特自身施加的刺影征标。与具有刺影征标的敌人距离过远时，将移除该刺影征标。

始基力：荒性
每隔一段时间，琳妮特击出谜影突刺时，将唤出流涌之刃，造成具有荒性的风元素伤害。","Flicks her mantle and executes an Enigma Thrust, dealing Anemo DMG.
When the Enigma Thrust hits an opponent, it will restore Lynette's HP based on her Max HP, and in the 4s afterward, she will lose a certain amount of HP per second.
Based on whether you press or hold this ability, she will use Enigma Thrust differently.

Press
She swiftly uses an Enigma Thrust.

Hold
Lynette will enter a high-speed Pilfering Shadow state and apply Shadowsign to a nearby opponent. You can control her movement direction during this state, and you can end it prematurely by using this skill again.
When this high-speed state ends, Lynette will unleash her Enigma Thrust. If there is an opponent with Shadowsign applied to them nearby, Lynette will approach them in a flash before using Enigma Thrust.

A maximum of 1 opponent can have Shadowsign at any one time. When this opponent gets too far from Lynette, the Shadowsign will be canceled.

Arkhe: Ousia
At specific intervals, Lynette will unleash a Surging Blade when she uses Enigma Thrust, dealing Ousia-aligned Anemo DMG.",Talent Enigmatic Feint.png,https://genshin-impact.fandom.com/wiki/Enigmatic_Feint,https://genshin-impact.fandom.com/wiki/File%3ATalent_Enigmatic_Feint.png,https://static.wikia.nocookie.net/gensin-impact/images/4/4e/Talent_Enigmatic_Feint.png/revision/latest?cb=20230816021908,9385cd8d9c210430a96958aed02c5af9f9dbb714
1076_T02.png,downloaded,unknown,1076,琳妮特,Lynette,burst,combat3,Elemental Burst,元素爆发,Magic Trick: Astonishing Shift,魔术·运变惊奇,,,"琳妮特高举斗篷造成风元素范围伤害，用惊人的手法变出巨大的惊奇猫猫盒！

惊奇猫猫盒
·能够持续嘲讽周围的敌人，吸引敌人攻击；
·将周期性对附近的敌人造成风元素伤害；
·惊奇猫猫盒接触了水元素/火元素/冰元素/雷元素，则会获得对应元素属性，周期性对附近的敌人追加发射彩练术弹，造成该元素的伤害。
元素转化在技能持续期间仅会发生一次。","Lynette raises her mantle high, dealing AoE Anemo DMG, using skillful sleight of hand to make a giant Bogglecat Box appear!

Bogglecat Box
·Taunts nearby opponents, attracting their attacks.
·Deals Anemo DMG to nearby opponents at intervals.
·When the Bogglecat Box comes into contact with Hydro/Pyro/Cryo/Electro, it will gain the corresponding element and additionally fire Vivid Shots that will deal DMG from that element at intervals.
Elemental Absorption of this kind will only occur once during this ability's duration.",Talent Magic Trick Astonishing Shift.png,https://genshin-impact.fandom.com/wiki/Magic_Trick_Astonishing_Shift,https://genshin-impact.fandom.com/wiki/File%3ATalent_Magic_Trick_Astonishing_Shift.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cf/Talent_Magic_Trick_Astonishing_Shift.png/revision/latest?cb=20230816021912,fa605b427d188ed24e9bb8f9432a746acdc368d4
1076_T03.png,downloaded,unknown,1076,琳妮特,Lynette,passive,passive1,1st Ascension Passive,突破天赋1,Sophisticated Synergy,巧施协同,,,施放魔术·运变惊奇后的10秒内，队伍中分别存在1/2/3/4种元素类型的角色时，队伍中所有角色的攻击力分别提升8%/12%/16%/20%。,"Within 10s after using Magic Trick: Astonishing Shift, when there are 1/2/3/4 Elemental Types in the party, all party members' ATK will be increased by 8%/12%/16%/20% respectively.",Talent Sophisticated Synergy.png,https://genshin-impact.fandom.com/wiki/Sophisticated_Synergy,https://genshin-impact.fandom.com/wiki/File%3ATalent_Sophisticated_Synergy.png,https://static.wikia.nocookie.net/gensin-impact/images/6/61/Talent_Sophisticated_Synergy.png/revision/latest?cb=20230816021905,4aa71a2c4f443cf992bc60d340b9ad5c9eadf549
1076_T04.png,downloaded,unknown,1076,琳妮特,Lynette,passive,passive2,4th Ascension Passive,突破天赋2,Props Positively Prepped,道具完备,,,魔术·运变惊奇召唤的惊奇猫猫盒发生了元素转化后，琳妮特元素爆发造成的伤害提升15%，效果持续至该惊奇猫猫盒持续时间结束。,"After the Bogglecat Box summoned by Magic Trick: Astonishing Shift performs Elemental Conversion, Lynette's Elemental Burst will deal 15% more DMG. This effect will persist until the Bogglecat Box's duration ends.",Talent Props Positively Prepped.png,https://genshin-impact.fandom.com/wiki/Props_Positively_Prepped,https://genshin-impact.fandom.com/wiki/File%3ATalent_Props_Positively_Prepped.png,https://static.wikia.nocookie.net/gensin-impact/images/2/20/Talent_Props_Positively_Prepped.png/revision/latest?cb=20230816021914,e44e0ad3903dcf04169780cbd9b134c674413045
1076_T05.png,downloaded,unknown,1076,琳妮特,Lynette,passive,passive3,Utility Passive,探索天赋,Loci-Based Mnemonics,点位记忆法,,,在小地图上显示周围复苏水团的位置，并使接触复苏水团时恢复的水中耐力与生命值提升25%。,Shows the location of nearby Recovery Orbs on the minimap. The Aquatic Stamina and HP gained from touching Orbs will be increased by 25%.,Talent Loci-Based Mnemonics.png,https://genshin-impact.fandom.com/wiki/Loci-Based_Mnemonics,https://genshin-impact.fandom.com/wiki/File%3ATalent_Loci-Based_Mnemonics.png,https://static.wikia.nocookie.net/gensin-impact/images/c/c7/Talent_Loci-Based_Mnemonics.png/revision/latest?cb=20230816021910,1efb47d3c6bc804b89d4df343891df8dc4bb21ac
1076_T06.png,downloaded,unknown,1076,琳妮特,Lynette,extra,,,,Enigmatic Feint 2,,,,,,Talent Enigmatic Feint 2.png,https://genshin-impact.fandom.com/wiki/Enigmatic_Feint_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Enigmatic_Feint_2.png,https://static.wikia.nocookie.net/gensin-impact/images/3/3d/Talent_Enigmatic_Feint_2.png/revision/latest?cb=20230816021907,b57ed9e41724b10e93764c18e46f29d80d00a2fa
1077_T01.png,downloaded,unknown,1077,菲米尼,Freminet,skill,combat2,Elemental Skill,元素战技,Pressurized Floe,浮冰增压,,,"进行上挑攻击，造成冰元素伤害，并进入持续10秒的佩伊刻计状态。
处于佩伊刻计状态下时，元素战技将转为高压粉碎。

高压粉碎
依据佩伊刻计的压力阶级进行不同的攻击，并移除佩伊刻计状态：
·零阶时：进行纵斩，造成冰元素伤害；
·一阶至三阶时：进行纵斩并协同佩伊，造成冰元素伤害与物理伤害。伤害依据压力阶级有所不同；
·四阶时：借助充满压力的佩伊的力量，造成物理伤害。此时「普通攻击·洑流剑」将被替换为高压粉碎。

佩伊刻计
菲米尼进行普通攻击时，将同时释放霜寒造成冰元素伤害，并为佩伊刻计提升压力阶级。
同时造成的冰元素伤害视为元素战技伤害。

始基力：芒性
每隔一段时间，进行上挑攻击后，将形成进行挑击的灵息之刺，造成具有芒性的冰元素伤害。","Performs an upward thrust that deals Cryo DMG and causes Freminet to enter Pers Timer for 10s.
While Pers Timer is active, his Elemental Skill will turn into Shattering Pressure.

Shattering Pressure
Executes different sorts of attacks based on the Pressure Level of Pers Timer, and then cancels Pers Timer.
·Level 0: Unleashes a vertical cut, dealing Cryo DMG.
·Levels 1 to 3: Unleashes a vertical cut alongside Pers, dealing Cryo DMG and Physical DMG. DMG dealt scales based on Pressure Level.
·Level 4: Borrows the power of a fully-pressurized Pers to deal Physical DMG. Meanwhile, Normal Attack: Flowing Eddies will be replaced by Shattering Pressure.

Pers Timer
When Freminet uses Normal Attacks, he will also unleash waves of frost that deal Cryo DMG and increase Pers's Pressure Level.
The accompanying Cryo DMG dealt this way is considered Elemental Skill DMG.

Arkhe: Pneuma
At certain intervals, after using the upward thrust, a Spiritbreath Thorn in the form of another upward thrust will be created, dealing Pneuma-aligned Cryo DMG.",Talent Pressurized Floe.png,https://genshin-impact.fandom.com/wiki/Pressurized_Floe,https://genshin-impact.fandom.com/wiki/File%3ATalent_Pressurized_Floe.png,https://static.wikia.nocookie.net/gensin-impact/images/5/5d/Talent_Pressurized_Floe.png/revision/latest?cb=20230905095932,41bf9b6b689e5d0e50479fc24153a467ec6b5236
1077_T02.png,downloaded,unknown,1077,菲米尼,Freminet,burst,combat3,Elemental Burst,元素爆发,Shadowhunter's Ambush,猎影潜袭,,,"释放不可触及的寒气，造成冰元素范围伤害，重置元素战技「浮冰增压」的冷却时间，并进入持续10秒的潜猎模式。

处于潜猎模式状态下时，菲米尼的抗打断能力提升，元素战技「浮冰增压」获得如下强化：
·冷却时间缩短70%；
·进行普通攻击时额外提升一阶佩伊刻计的压力阶级，并使普通攻击释放的霜寒造成的伤害为原本的200%。

效果将在菲米尼退场时解除。","Unleashes a wave of untouchable cold, dealing AoE Cryo DMG, resetting the CD of the Elemental Skill ""Pressurized Floe,"" and causing Freminet to enter the Subnautical Hunter mode for 10s.

While in Subnautical Hunter mode, Freminet's resistance to interruption will increase, and his Elemental Skill ""Pressurized Floe"" will obtain the following buffs:
·CD is decreased by 70%.
·Normal Attacks will increase the Pers Timer by 1 additional Pressure Level, and the frost released by his Normal Attacks deal 200% of their original DMG.

These effects will be canceled when Freminet leaves the field.",Talent Shadowhunter's Ambush.png,https://genshin-impact.fandom.com/wiki/Shadowhunter%27s_Ambush,https://genshin-impact.fandom.com/wiki/File%3ATalent_Shadowhunter%27s_Ambush.png,https://static.wikia.nocookie.net/gensin-impact/images/9/9e/Talent_Shadowhunter%27s_Ambush.png/revision/latest?cb=20230905095936,68b75e881190875b45335b89db481a39d8369219
1077_T03.png,downloaded,unknown,1077,菲米尼,Freminet,passive,passive1,1st Ascension Passive,突破天赋1,Saturation Deep Dive,饱和深潜,,,施放浮冰增压·高压粉碎时，如果佩伊刻计的压力阶级小于四阶，浮冰增压的冷却时间缩短1秒。,"When Freminet unleashes Pressurized Floe: Shattering Pressure, if Pers Timer has yet to reach Pressure Level 4, the CD of Pressurized Floe will be decreased by 1s.",Talent Saturation Deep Dive.png,https://genshin-impact.fandom.com/wiki/Saturation_Deep_Dive,https://genshin-impact.fandom.com/wiki/File%3ATalent_Saturation_Deep_Dive.png,https://static.wikia.nocookie.net/gensin-impact/images/c/cd/Talent_Saturation_Deep_Dive.png/revision/latest?cb=20230905095934,18b5ac3c6d215b6a1e27504ecc811318ef451dc0
1077_T04.png,downloaded,unknown,1077,菲米尼,Freminet,passive,passive2,4th Ascension Passive,突破天赋2,Parallel Condensers,并流式冷凝机关,,,菲米尼对敌人触发碎冰反应后，会使浮冰增压·高压粉碎造成的伤害提高40%，持续5秒。,"When Freminet triggers Shatter against opponents, the DMG dealt by Pressurized Floe: Shattering Pressure will be increased by 40% for 5s.",Talent Parallel Condensers.png,https://genshin-impact.fandom.com/wiki/Parallel_Condensers,https://genshin-impact.fandom.com/wiki/File%3ATalent_Parallel_Condensers.png,https://static.wikia.nocookie.net/gensin-impact/images/2/24/Talent_Parallel_Condensers.png/revision/latest?cb=20230905095927,fdabbddc72a85e34411a9e1e3d0f61ad5563a439
1077_T05.png,downloaded,unknown,1077,菲米尼,Freminet,passive,passive3,Utility Passive,探索天赋,Deepwater Navigation,深水引航,,,"队伍中自己的角色水中耐力消耗降低35%。
无法与效果完全相同的固有天赋叠加。","Decreases Aquatic Stamina consumption for your own party members by 35%.
Not stackable with Passive Talents that provide the exact same effects.",Talent Deepwater Navigation.png,https://genshin-impact.fandom.com/wiki/Deepwater_Navigation,https://genshin-impact.fandom.com/wiki/File%3ATalent_Deepwater_Navigation.png,https://static.wikia.nocookie.net/gensin-impact/images/8/8a/Talent_Deepwater_Navigation.png/revision/latest?cb=20230905095925,2dc80b62cca607b7e498b9f822697750ad87ba75
1077_T06.png,downloaded,unknown,1077,菲米尼,Freminet,extra,,,,Pressurized Floe 2,,,,,,Talent Pressurized Floe 2.png,https://genshin-impact.fandom.com/wiki/Pressurized_Floe_2,https://genshin-impact.fandom.com/wiki/File%3ATalent_Pressurized_Floe_2.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e5/Talent_Pressurized_Floe_2.png/revision/latest?cb=20230905095929,13a46a704a453543137ee0cd8aa563428fd340c5
1077_T07.png,downloaded,unknown,1077,菲米尼,Freminet,extra,,,,Pressurized Floe 3,,,,,,Talent Pressurized Floe 3.png,https://genshin-impact.fandom.com/wiki/Pressurized_Floe_3,https://genshin-impact.fandom.com/wiki/File%3ATalent_Pressurized_Floe_3.png,https://static.wikia.nocookie.net/gensin-impact/images/a/a7/Talent_Pressurized_Floe_3.png/revision/latest?cb=20230905095930,30eacf934c87ade9ba0b9a6c7e7547d680efdc4a
1078_T01.png,downloaded,unknown,1078,那维莱特,Neuvillette,skill,combat2,Elemental Skill,元素战技,"O Tears, I Shall Repay",泪水啊，我必偿还,,,"降下汹涌的水瀑，基于那维莱特的生命值上限，对前方的敌人造成水元素范围伤害，命中敌人后，将在敌人附近产生3枚源水之滴。

始基力：芒性
每隔一段时间，在降下汹涌的水瀑后，将降下穿透敌人的灵息之刺，造成具有芒性的水元素伤害。","Summons a Raging Waterfall that will deal AoE Hydro DMG to opponents in front of Neuvillette based on his Max HP. After hitting an opponent, this skill will generate 3 Sourcewater Droplets near that opponent.

Arkhe: Pneuma
At certain intervals, when the Raging Waterfall descends, a Spiritbreath Thorn will descend that will pierce opponents, dealing Pneuma-aligned Hydro DMG.","Talent O Tears, I Shall Repay.png",https://genshin-impact.fandom.com/wiki/O_Tears%2C_I_Shall_Repay,https://genshin-impact.fandom.com/wiki/File%3ATalent_O_Tears%2C_I_Shall_Repay.png,https://static.wikia.nocookie.net/gensin-impact/images/0/0e/Talent_O_Tears%2C_I_Shall_Repay.png/revision/latest?cb=20230927021320,316b89c64b7ed20cc464a8ded26668d22365a629
1078_T02.png,downloaded,unknown,1078,那维莱特,Neuvillette,burst,combat3,Elemental Burst,元素爆发,"O Tides, I Have Returned",潮水啊，我已归来,,,释放迸发的骇浪，基于那维莱特的生命值上限，造成水元素范围伤害，短暂间隔后，在附近降下2道水瀑，造成范围较小的水元素伤害，并在前方一定范围内产生6枚源水之滴。,"Unleashes waves that will deal AoE Hydro DMG based on Neuvillette's Max HP. After a short interval, 2 waterfalls will descend and deal Hydro DMG in a somewhat smaller AoE, and will generate 6 Sourcewater Droplets within an area in front.","Talent O Tides, I Have Returned.png",https://genshin-impact.fandom.com/wiki/O_Tides%2C_I_Have_Returned,https://genshin-impact.fandom.com/wiki/File%3ATalent_O_Tides%2C_I_Have_Returned.png,https://static.wikia.nocookie.net/gensin-impact/images/f/f4/Talent_O_Tides%2C_I_Have_Returned.png/revision/latest?cb=20230927021313,4be57a4f0d227242d14ac30046dfd592b23139d3
1078_T03.png,skipped_existing,unknown,1078,那维莱特,Neuvillette,passive,passive1,1st Ascension Passive,突破天赋1,Heir to the Ancient Sea's Authority,古海孑遗的权柄,,,"队伍中的角色对敌人触发蒸发、冻结、感电、月感电、绽放、月绽放、水元素扩散、水元素结晶或月结晶反应时，将为那维莱特产生持续30秒，至多叠加3层的「遗龙之荣」效果，使重击·衡平推裁造成原本110%/125%/160%的伤害。
每种元素反应产生的「遗龙之荣」分别独立存在。","When a party member triggers a Vaporize, Frozen, Electro-Charged, Lunar-Charged, Bloom, Lunar-Bloom, Hydro Swirl, Hydro Crystallize or a Lunar-Crystallize reaction on opponents, 1 stack of Past Draconic Glories will be granted to Neuvillette for 30s. Max 3 stacks. Past Draconic Glories causes Charged Attack: Equitable Judgment to deal 110%/125%/160% of its original DMG.
The stacks of Past Draconic Glories created by each kind of Elemental Reaction exist independently.",Talent Heir to the Ancient Sea's Authority.png,https://genshin-impact.fandom.com/wiki/Heir_to_the_Ancient_Sea%27s_Authority,https://genshin-impact.fandom.com/wiki/File%3ATalent_Heir_to_the_Ancient_Sea%27s_Authority.png,https://static.wikia.nocookie.net/gensin-impact/images/6/69/Talent_Heir_to_the_Ancient_Sea%27s_Authority.png/revision/latest?cb=20230927021318,0753b6083500ad8011719c031f905d43bcccc3d1
1078_T04.png,downloaded,unknown,1078,那维莱特,Neuvillette,passive,passive2,4th Ascension Passive,突破天赋2,Discipline of the Supreme Arbitration,至高仲裁的纪律,,,基于当前生命值超出生命值上限30%的部分，每1%使那维莱特获得0.6%水元素伤害加成，通过这种方式，至多提升30%。,"For each 1% of Neuvillette's current HP greater than 30% of Max HP, he will gain 0.6% Hydro DMG Bonus. A maximum bonus of 30% can be obtained this way.",Talent Discipline of the Supreme Arbitration.png,https://genshin-impact.fandom.com/wiki/Discipline_of_the_Supreme_Arbitration,https://genshin-impact.fandom.com/wiki/File%3ATalent_Discipline_of_the_Supreme_Arbitration.png,https://static.wikia.nocookie.net/gensin-impact/images/4/41/Talent_Discipline_of_the_Supreme_Arbitration.png/revision/latest?cb=20230927021315,3a686b86ca69cecf02fa4eb70a600c2750345f22
1078_T05.png,downloaded,unknown,1078,那维莱特,Neuvillette,passive,passive3,Utility Passive,探索天赋,Gather Like the Tide,汇聚如浪潮一般,,,"队伍中自己的角色进行水下冲刺时，移动速度提升15%。
无法与效果完全相同的固有天赋叠加。","Increases underwater Sprint SPD for your own party members by 15%.
Not stackable with Passive Talents that provide the exact same effects.",Talent Gather Like the Tide.png,https://genshin-impact.fandom.com/wiki/Gather_Like_the_Tide,https://genshin-impact.fandom.com/wiki/File%3ATalent_Gather_Like_the_Tide.png,https://static.wikia.nocookie.net/gensin-impact/images/3/32/Talent_Gather_Like_the_Tide.png/revision/latest?cb=20230927021317,548a65689fb552fb51bf6558443e54ff78859029
1079_T01.png,downloaded,unknown,1079,莱欧斯利,Wriothesley,skill,combat2,Elemental Skill,元素战技,Icefang Rush,冰牙突驰,,,"迅速调整呼吸、节奏与步伐，向前短距离冲刺，进入寒烈的惩裁状态，以发起更为猛烈的进攻。

寒烈的惩裁
·提高莱欧斯利的抗打断能力；
·生命值高于50%时，强化「普通攻击·迅烈倾霜拳」的斥逐拳，使其造成的伤害提升；命中时莱欧斯利将损失一定的生命值，每0.1秒至多因此损失一次生命值；
效果将在莱欧斯利退场时解除。","Adjusting his breathing, rhythm, and pace, Wriothesley sprints forward a short distance, entering the Chilling Penalty state and unleashing more powerful attacks than before.

Chilling Penalty
·Increases Wriothesley's interruption resistance
·When his HP is above 50%, it will enhance the Repelling Fists of Normal Attack: Forceful Fists of Frost and increase its DMG. When such an attack hits, it will consume a fixed amount of Wriothesley's HP. HP can be lost this way once every 0.1s.
This effect will be canceled should Wriothesley leave the field.",Talent Icefang Rush.png,https://genshin-impact.fandom.com/wiki/Icefang_Rush,https://genshin-impact.fandom.com/wiki/File%3ATalent_Icefang_Rush.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d7/Talent_Icefang_Rush.png/revision/latest?cb=20231017102319,fb35acaffc3ef504d0921a7ec88d067e5c2872e0
1079_T02.png,downloaded,unknown,1079,莱欧斯利,Wriothesley,burst,combat3,Elemental Burst,元素爆发,Darkgold Wolfbite,黑金狼噬,,,"驱动拳套，打出凝聚寒霜的直拳，持续以冰锥冲击前方区域，造成多次冰元素范围伤害。

始基力：荒性
冰锥冲击结束后，将在敌人的位置降下流涌之刃，造成具有荒性的冰元素伤害。","Activating his boxing gloves, Wriothesley strikes out with an icy straight, then uses Icicle Impact to cause multiple instances of AoE Cryo DMG in a frontal area.

Arkhe: Ousia
After Icicle Impact ends, a Surging Blade will descend upon the opponent's position, dealing Ousia-aligned Cryo DMG.",Talent Darkgold Wolfbite.png,https://genshin-impact.fandom.com/wiki/Darkgold_Wolfbite,https://genshin-impact.fandom.com/wiki/File%3ATalent_Darkgold_Wolfbite.png,https://static.wikia.nocookie.net/gensin-impact/images/8/88/Talent_Darkgold_Wolfbite.png/revision/latest?cb=20231017102317,f2295ab305d9f81b2ded95985dc326ecc2df181a
1079_T03.png,downloaded,unknown,1079,莱欧斯利,Wriothesley,passive,passive1,1st Ascension Passive,突破天赋1,There Shall Be a Plea for Justice,公理终有辩诉之日,,,"莱欧斯利的生命值低于60%时，将获得「恩典之诫」，使下次普通攻击·迅烈倾霜拳的重击强化为惩戒·凌跃拳：不消耗体力，造成的伤害提升50%，并在命中后为莱欧斯利恢复生命值，回复量相当于莱欧斯利生命值上限的30%。
每5秒至多通过这种方式获得一次「恩典之诫」效果。","When Wriothesley's HP is less than 60%, he will obtain a Gracious Rebuke. The next Charged Attack of his Normal Attack: Forceful Fists of Frost will be enhanced to become Rebuke: Vaulting Fist. It will not consume Stamina, will deal 50% increased DMG, and after hitting will restore HP for Wriothesley equal to 30% of his Max HP.
You can gain a Gracious Rebuke this way once every 5s.",Talent There Shall Be a Plea for Justice.png,https://genshin-impact.fandom.com/wiki/There_Shall_Be_a_Plea_for_Justice,https://genshin-impact.fandom.com/wiki/File%3ATalent_There_Shall_Be_a_Plea_for_Justice.png,https://static.wikia.nocookie.net/gensin-impact/images/1/10/Talent_There_Shall_Be_a_Plea_for_Justice.png/revision/latest?cb=20231017102322,70a42341d1a3cbad36c634800659ba04515323f2
